"����","γ��","ҵ��ʱ��","��Ƭ��¼����","��·����","��γ��","�ϳ�վ��","ʵ��վ��"
114.029434,22.528249,"2014/6/13 8:20",322521927,"68·","114.029434,22.528249",4,10
113.940582,22.54705,"2014/6/13 8:48",328667731,"68·","113.940582,22.54705",6,3
113.940582,22.544633,"2014/6/13 9:48",323662653,"68·","113.940582,22.544633",6,3
114.034553,22.625299,"2014/6/13 13:28",23485430,"68·","114.034553,22.625299",10,30
114.076416,22.5445,"2014/6/13 13:58",321791317,"68·","114.076416,22.5445",9,17
114.063301,22.528566,"2014/6/13 14:06",291643433,"68·","114.063301,22.528566",25,14
113.940567,22.559165,"2014/6/13 15:25",326479525,"68·","113.940567,22.559165",17,2
114.038185,22.6154,"2014/6/13 16:53",322895873,"68·","114.038185,22.6154",10,30
113.940452,22.549165,"2014/6/13 20:36",293225946,"68·","113.940452,22.549165",6,3
114.063102,22.53725,"2014/6/13 21:13",320151229,"68·","114.063102,22.53725",21,15
114.06948,22.551099,"2014/6/13 21:24",290585302,"68·","114.06948,22.551099",37,19
114.03453,22.642534,"2014/6/13 21:58",323911434,"68·","114.03453,22.642534",2,31
114.071403,22.655117,"2014/6/13 6:29",324880026,"68·","114.071403,22.655117",28,39
114.039817,22.641016,"2014/6/13 6:45",294837591,"68·","114.039817,22.641016",2,31
114.031982,22.638805,"2014/6/13 6:48",700051517,"68·","114.031982,22.638805",2,31
114.032615,22.629533,"2014/6/13 6:52",293167838,"68·","114.032615,22.629533",10,30
114.061332,22.572082,"2014/6/13 7:13",323269135,"68·","114.061332,22.572082",38,22
114.06282,22.536367,"2014/6/13 7:32",360837617,"68·","114.06282,22.536367",21,15
114.051803,22.518316,"2014/6/13 7:40",20979089,"68·","114.051803,22.518316",8,12
114.037567,22.5237,"2014/6/13 7:45",291369092,"68·","114.037567,22.5237",5,11
114.035346,22.524866,"2014/6/13 7:46",290634859,"68·","114.035346,22.524866",5,11
114.029533,22.5282,"2014/6/13 7:51",325798630,"68·","114.029533,22.5282",4,10
113.940597,22.546899,"2014/6/13 8:17",329219376,"68·","113.940597,22.546899",6,3
113.94062,22.540466,"2014/6/13 9:09",323443939,"68·","113.94062,22.540466",6,3
114.061431,22.651849,"2014/6/13 12:08",324707873,"68·","114.061431,22.651849",13,36
114.035217,22.622116,"2014/6/13 12:30",320375375,"68·","114.035217,22.622116",10,30
113.940368,22.5489,"2014/6/13 14:16",290059960,"68·","113.940368,22.5489",6,3
113.997085,22.529476,"2014/6/13 18:34",326097501,"68·","113.997085,22.529476",18,7
113.940483,22.549083,"2014/6/13 19:34",322732293,"68·","113.940483,22.549083",6,3
113.94046,22.548236,"2014/6/13 19:34",328723669,"68·","113.94046,22.548236",6,3
114.063247,22.528749,"2014/6/13 20:11",294794329,"68·","114.063247,22.528749",25,14
114.031982,22.63125,"2014/6/13 8:47",290882031,"68·","114.031982,22.63125",10,30
114.034851,22.623184,"2014/6/13 8:51",322901493,"68·","114.034851,22.623184",10,30
114.037002,22.617267,"2014/6/13 8:53",323408893,"68·","114.037002,22.617267",10,30
114.042381,22.639482,"2014/6/13 14:29",360638863,"68·","114.042381,22.639482",2,31
114.072181,22.543083,"2014/6/13 15:15",291088718,"68·","114.072181,22.543083",9,17
113.940635,22.560333,"2014/6/13 16:59",324408771,"68·","113.940635,22.560333",17,2
114.066581,22.551183,"2014/6/13 18:06",329309436,"68·","114.066581,22.551183",20,20
114.039947,22.640899,"2014/6/13 7:22",327469801,"68·","114.039947,22.640899",2,31
114.032699,22.629365,"2014/6/13 7:29",292357025,"68·","114.032699,22.629365",10,30
114.03598,22.619649,"2014/6/13 7:35",323487052,"68·","114.03598,22.619649",10,30
114.062782,22.536684,"2014/6/13 8:21",360745080,"68·","114.062782,22.536684",21,15
114.023132,22.531583,"2014/6/13 10:16",330706056,"68·","114.023132,22.531583",26,9
114.059516,22.638383,"2014/6/13 11:31",291501138,"68·","114.059516,22.638383",12,33
114.03173,22.637845,"2014/6/13 13:32",326605530,"68·","114.03173,22.637845",2,31
114.037651,22.616117,"2014/6/13 13:46",294181149,"68·","114.037651,22.616117",10,30
114.062965,22.528417,"2014/6/13 14:20",320640683,"68·","114.062965,22.528417",25,14
114.023368,22.531566,"2014/6/13 15:53",360878596,"68·","114.023368,22.531566",26,9
114.030464,22.527267,"2014/6/13 15:55",294429675,"68·","114.030464,22.527267",4,10
114.073532,22.542865,"2014/6/13 16:19",328671250,"68·","114.073532,22.542865",9,17
114.063285,22.655866,"2014/6/13 18:21",251241039,"68·","114.063285,22.655866",1,37
114.038681,22.6415,"2014/6/13 18:44",329680877,"68·","114.038681,22.6415",2,31
114.03218,22.639734,"2014/6/13 18:48",322463585,"68·","114.03218,22.639734",2,31
114.033096,22.62898,"2014/6/13 18:57",326355267,"68·","114.033096,22.62898",10,30
113.94065,22.561216,"2014/6/13 20:40",441175434,"68·","113.94065,22.561216",17,2
114.064224,22.537601,"2014/6/13 21:24",322557713,"68·","114.064224,22.537601",21,15
114.045349,22.59885,"2014/6/13 21:47",292237348,"68·","114.045349,22.59885",24,25
114.063034,22.655599,"2014/6/13 7:09",293169497,"68·","114.063034,22.655599",1,37
114.061431,22.652099,"2014/6/13 7:10",361082257,"68·","114.061431,22.652099",13,36
113.943565,22.539432,"2014/6/13 10:10",296181041,"68·","113.943565,22.539432",29,4
113.94815,22.530067,"2014/6/13 10:14",326431947,"68·","113.94815,22.530067",3,5
114.039436,22.522516,"2014/6/13 10:27",360492174,"68·","114.039436,22.522516",5,11
114.032302,22.639583,"2014/6/13 13:33",22026036,"68·","114.032302,22.639583",2,31
114.032768,22.629682,"2014/6/13 13:39",327424592,"68·","114.032768,22.629682",10,30
114.062332,22.5636,"2014/6/13 14:04",361384480,"68·","114.062332,22.5636",31,21
114.054031,22.518291,"2014/6/13 16:20",151016056,"68·","114.054031,22.518291",8,12
114.066215,22.659215,"2014/6/13 18:35",293681482,"68·","114.066215,22.659215",1,37
114.061569,22.638833,"2014/6/13 18:48",328786553,"68·","114.061569,22.638833",11,34
114.042137,22.639516,"2014/6/13 19:03",20482131,"68·","114.042137,22.639516",2,31
